impostor_distance
6.056745801968731469e-01
6.098252852814132208e-01
6.071587796955607574e-01
3.918136182262839662e-01
4.263069358178053769e-01
2.749032258064516010e-01
2.929699993603275265e-01
5.281985175636481067e-01
5.477226202661207299e-01
3.306610676337723431e-01
2.981007431874483915e-01
3.622595693015528417e-01
6.067751366467523111e-01
2.196285459865157108e-01
2.684978650181632509e-01
4.439682742740181931e-01
3.654202620645573552e-01
4.008692317525245907e-01
2.825461749856202354e-01
2.830310880829015607e-01
4.041187313290535710e-01
4.198512112926813811e-01
2.489690721649484573e-01
4.068163031728874168e-01
5.570013594872791352e-01
3.863868333758612161e-01
4.998713495432908771e-01
3.047533861487349838e-01
3.008308108456237417e-01
5.715578539107950551e-01
3.147612621296831947e-01
3.581840364733834270e-01
2.481821660926138429e-01
2.663178714987557982e-01
3.481222151495862449e-01
4.290786887324836707e-01
3.153009980293687842e-01
4.928184452563941220e-01
5.338625016003072377e-01
4.126984126984126755e-01
6.174641451960908300e-01
3.408311094166984190e-01
3.425214353763099129e-01
4.918367346938775642e-01
3.982453893442622905e-01
4.507706024710227966e-01
3.570242656449553187e-01
3.005154967224590856e-01
5.866908103214124592e-01
5.013973577235771861e-01
4.812304150412483050e-01
2.392877730096714395e-01
5.132332357806336232e-01
4.249246360079533269e-01
2.177959079609917692e-01
5.501641032241456619e-01
3.861892583120204447e-01
4.680768983475857015e-01
3.541880122950819554e-01
2.802293371126715060e-01
4.487286771805600316e-01
3.796870009581603256e-01
3.455128205128205066e-01
3.319969453990072594e-01
4.397821909032671450e-01
3.184472248957330720e-01
2.840668844897174528e-01
4.443373803558810509e-01
4.619506283089876986e-01
2.933860577842974937e-01
3.568544510671025072e-01
4.031116495568449754e-01
3.518578144117457396e-01
3.467158003620377515e-01
3.196643143238603879e-01
2.969090675900987741e-01
5.619583495020049613e-01
5.136696187909125522e-01
3.859147774179208512e-01
4.344486064376865131e-01
4.647313470842882599e-01
4.590455614157717412e-01
5.116064970079569063e-01
3.692871376229350244e-01
3.306000508517670800e-01
4.969579288025889885e-01
4.025463989358332717e-01
4.617940199335548446e-01
4.975703324808183892e-01
4.726110578459571943e-01
4.211130235226620555e-01
4.518721694201696670e-01
3.846692557458458173e-01
3.858494183816950085e-01
4.103463672896600078e-01
2.202138492871690556e-01
3.942734068161662386e-01
2.233784473953013272e-01
4.676956438548376949e-01
2.985634787110133526e-01
2.433842239185750600e-01
3.705654629688392432e-01
5.264110687269670796e-01
2.854219948849104904e-01
2.870905587668593495e-01
5.753521579725991986e-01
2.906043285595016346e-01
3.147297552381551622e-01
2.200797017611518247e-01
3.910093299406276479e-01
5.299682498542085396e-01
4.213584710743801809e-01
1.697329755972914189e-01
2.572833900870223345e-01
5.444394242561156894e-01
4.438295165394401942e-01
2.948799795709908245e-01
3.632730732635585102e-01
4.691294899654863682e-01
3.163370151554071308e-01
7.370348949296318120e-01
3.590540197818919421e-01
2.649348991575184997e-01
6.927836394424905508e-01
2.849777211966900148e-01
4.044647452393206333e-01
4.331921447824412796e-01
5.109738044667567758e-01
4.866675254411954032e-01
2.976378950034829773e-01
4.380351509689048850e-01
2.901811617561730339e-01
3.234169957956427588e-01
3.498362550568291374e-01
4.233403751360348410e-01
2.730916030534351058e-01
6.018237082066869581e-01
4.612171454276717264e-01
3.703798276412384460e-01
4.502695071868583199e-01
4.657243816254417190e-01
2.846441947565542807e-01
5.525058124515629387e-01
3.550660233621127371e-01
3.109025179171687747e-01
4.292012779552715762e-01
4.032874617737002843e-01
2.530690537084399061e-01
2.950893142966899418e-01
3.933240258916105847e-01
3.219699392388871151e-01
5.744869521155308023e-01
2.751500290378782743e-01
3.555681889962731268e-01
4.392789373814041665e-01
5.059535179879018907e-01
3.681079698093898123e-01
2.756961375593481312e-01
3.413629160063391677e-01
3.716133990905015061e-01
5.090334236675699842e-01
3.780417704541099710e-01
3.829039063998465608e-01
3.282984766331009663e-01
2.912726118692478550e-01
3.993031358885017479e-01
4.441744468602122908e-01
5.224766204450177476e-01
8.044740103045718849e-01
3.284750509164969245e-01
3.472036648215308108e-01
3.730863244564518455e-01
4.974651864210999364e-01
3.455844818785094308e-01
4.033576179917643389e-01
4.338432122370937116e-01
3.045808345029986097e-01
4.829655439411537077e-01
3.472239948947032362e-01
3.193616612189963400e-01
3.653621873785149465e-01
3.746661579549790400e-01
3.762729124236252609e-01
3.573250031875557786e-01
3.747434581836839307e-01
3.561913219994924940e-01
3.917460317460317309e-01
4.709178743961352498e-01
4.005670833870343950e-01
5.163532036978004669e-01
4.498864742134284778e-01
3.262845722390561587e-01
2.902894551055772987e-01
3.939896637529509138e-01
2.633058590505398810e-01
6.480648064806480146e-01
2.340926444387884942e-01
4.161482798019550677e-01
4.937544039459355605e-01
5.440464048954615217e-01
3.559749240612680166e-01
3.704797996017727413e-01
3.518848700967906473e-01
2.668918918918918859e-01
2.993027569884219030e-01
3.095931172779610718e-01
3.692730995648835224e-01
4.126061689763075302e-01
3.138718734047983849e-01
4.022407170294494128e-01
2.427994098402719847e-01
3.186505410566518037e-01
4.574193548387096575e-01
2.853501561205633030e-01
3.578987877621704894e-01
3.569832045469059079e-01
5.003808073115003641e-01
2.090258245972896889e-01
4.232240785614079792e-01
2.948197054342305834e-01
1.956284153005464488e-01
4.626407369498464761e-01
3.459163536826023178e-01
5.077030812324929698e-01
4.093092703193975668e-01
4.195332867043937153e-01
4.093041438623924999e-01
4.528696313188901312e-01
3.615384615384615308e-01
2.275870901639344135e-01
4.751885417326826566e-01
4.992699803212086729e-01
4.885545267489712074e-01
4.546618032891789896e-01
4.715612673368113072e-01
3.519592226823829439e-01
3.428191152237292649e-01
3.472284380794066760e-01
4.606301739074632473e-01
2.701702914726704652e-01
3.264513623713675705e-01
4.361504453130005676e-01
3.955726660250240556e-01
3.439999999999999725e-01
5.104599833663873154e-01
3.153235255826064565e-01
3.862603239644023523e-01
3.600506489395378096e-01
4.349733028222730891e-01
4.429158244767555375e-01
3.524584909289056878e-01
3.524511374559435861e-01
3.952384008214079314e-01
1.434103523944752767e-01
2.699949057564951516e-01
4.913645853103055794e-01
2.776960940995972793e-01
4.915527469693061757e-01
2.326967444245065242e-01
4.154970198038838713e-01
3.970755919243409982e-01
3.786475513828977402e-01
2.354627093815680472e-01
3.002165329257419635e-01
4.403522303638000013e-01
3.579153094462540485e-01
2.937882201480527811e-01
3.400190415741034533e-01
4.792694649150913144e-01
4.211660329531051739e-01
5.331092223772675442e-01
2.296301004194737649e-01
5.355011733154542153e-01
4.238225386131062034e-01
2.124289455195759180e-01
3.777749587720410918e-01
2.591815986783581049e-01
5.335634829305715421e-01
2.875048206710373866e-01
4.947140491657113781e-01
4.057768163888535451e-01
2.782849061455386908e-01
4.298020056569812342e-01
5.289198161389172537e-01
4.144720020455126552e-01
3.940361407317540254e-01
3.384976823925328615e-01
4.487873193710611996e-01
3.709811441355065353e-01
3.837142308430958049e-01
3.153050212657906304e-01
2.844090202177294024e-01
2.527549525447480572e-01
5.077787102188366930e-01
3.430254899449212136e-01
5.396603269512117995e-01
3.035691523263224778e-01
3.029278560949161259e-01
3.068573617673349685e-01
3.274842647339309409e-01
3.272901372486434757e-01
3.831692600825659101e-01
2.819241419280056893e-01
3.663308795040681742e-01
3.080502262731850127e-01
3.915462335336999389e-01
3.208757043849990165e-01
2.744467318579515980e-01
4.080350342726580259e-01
2.817073170731707044e-01
3.802969476836806084e-01
3.086702262903636140e-01
2.697594501718212912e-01
2.672966151058183693e-01
2.740400181311921091e-01
3.215954926691849680e-01
4.430210325047800879e-01
5.943173854876727669e-01
6.045617464972303789e-01
3.579736858831755186e-01
2.290355721073584205e-01
3.989213197969543323e-01
2.715757149254686142e-01
5.890542180215850854e-01
3.255532172693068049e-01
3.438800999167360706e-01
5.108589951377633387e-01
1.944533813782896858e-01
3.673010158158673266e-01
3.457901554404145261e-01
4.488334931287951690e-01
7.549624463519313267e-01
4.122751052698736540e-01
3.133115844687520135e-01
3.302617264990081458e-01
4.804383840958327823e-01
3.400765794511805828e-01
4.109118657001144537e-01
6.188182402055234510e-01
4.815476950581024096e-01
2.636115864866577785e-01
3.054071246819338170e-01
2.882159565052471728e-01
2.632688254454876309e-01
3.563472978104037514e-01
3.072817384674037533e-01
5.932935348659976738e-01
3.941892920578533577e-01
2.401349287169042834e-01
2.930682976554536134e-01
3.878552312985854567e-01
2.984076433121019001e-01
3.630978918540220257e-01
4.014801695236890344e-01
3.530020703933747228e-01
2.787741935483871170e-01
5.099885481613436466e-01
2.854778124403132278e-01
3.199076449461262239e-01
3.339927254163742032e-01
5.511065626199309619e-01
5.101412066752246677e-01
3.091642134903366257e-01
6.077838533290447209e-01
4.759722487429189908e-01
3.401714830104795029e-01
2.675167357347784658e-01
5.610224870267153108e-01
3.858070322041524669e-01
3.399475132817000311e-01
2.870840741681483510e-01
3.214263054374722484e-01
2.496629646273351710e-01
4.210255751188793361e-01
4.422148844297688619e-01
4.470207089315207938e-01
3.199744735162731168e-01
4.082682415698228318e-01
2.813345356176735756e-01
3.777462792345854248e-01
2.193318031114511735e-01
4.929749149932636243e-01
4.440818937939859379e-01
3.434020222705747027e-01
6.091337768877979064e-01
3.651441694309772723e-01
3.501429685469196751e-01
4.603164516743979418e-01
4.173474597906561279e-01
3.022561169367651845e-01
4.651029383644591508e-01
5.805106492173466304e-01
5.565411614550095365e-01
5.292195309496348088e-01
3.480367159612442474e-01
4.459433416843322506e-01
3.630585516178736483e-01
2.639231304127947486e-01
3.602833258885840273e-01
4.379164531009738792e-01
2.463101399271611924e-01
3.399500544278670766e-01
4.517541036369488450e-01
3.022159054202467887e-01
1.695714847333245900e-01
3.395742498076430027e-01
4.258060380744824180e-01
4.276677316293929776e-01
3.293432546101585090e-01
2.705935021744691471e-01
3.816214163660527903e-01
4.329327077575679805e-01
4.325315153074350549e-01
3.833439287984742316e-01
6.900584795321637044e-01
4.563405564816002125e-01
3.366837387964148331e-01
3.469083845904823438e-01
3.014354066985646119e-01
3.944813490035768977e-01
6.331843792500485568e-01
3.996809189534141771e-01
4.542714212416623654e-01
5.056540735029555478e-01
3.805582290664100142e-01
4.095556555848498537e-01
2.806883365200764646e-01
3.629643913099370178e-01
3.212288707500481899e-01
4.412994532003859938e-01
3.339825996623815296e-01
3.761749472472664668e-01
3.801947432062623422e-01
3.034430089734614922e-01
3.957763003519749745e-01
5.142328312484043540e-01
3.315151899537007729e-01
3.504702592780884474e-01
4.532223210880894637e-01
4.268606747360288445e-01
3.144032921810699377e-01
3.664898037460845304e-01
4.841628959276018107e-01
2.995178524889236527e-01
2.592378752886835835e-01
2.833088844951846541e-01
2.526570355756380115e-01
4.873627776359458763e-01
2.763648041104688757e-01
4.095455120901380086e-01
3.510753029245701762e-01
3.524906680396447389e-01
2.688206372517719100e-01
3.791145700433783960e-01
4.298844705431799085e-01
4.606478552448437513e-01
2.536786344908769641e-01
3.996934278597432666e-01
2.250289240262244583e-01
3.548881789137380283e-01
2.335268227339414304e-01
3.060430093803841456e-01
2.954705618553398749e-01
2.431230544438091612e-01
2.980873792618179419e-01
2.718465166677289657e-01
3.934259141291884254e-01
2.781342230206595434e-01
3.891974717487071689e-01
2.174711769922716420e-01
3.786816269284712377e-01
4.594629237967057800e-01
5.438943473267832118e-01
2.408929149142672310e-01
3.341653865847414306e-01
6.416188696268608771e-01
2.929617261751862323e-01
4.367104923949471362e-01
3.215576837698991830e-01
2.858532157676348384e-01
3.589856809436699492e-01
4.160986692632262507e-01
3.886903242277253145e-01
4.604206500956022907e-01
3.050923263689221399e-01
3.684311838306063569e-01
4.159157253458560799e-01
5.471625521000320624e-01
3.135604113110539992e-01
5.341773770701451207e-01
3.254124992036694919e-01
4.539587194069908405e-01
3.383179959100204304e-01
3.960081362827358453e-01
4.976276333270070462e-01
5.051340006457862852e-01
2.853007397877130868e-01
2.777742407843636352e-01
2.347770700636942764e-01
2.865641415100310119e-01
6.348786157024793875e-01
4.855546383897390572e-01
4.478737562583179899e-01
1.596839992229489025e-01
2.815423514538558658e-01
4.039794037251287495e-01
3.094596329097676901e-01
4.473206176203451401e-01
3.771148133798269408e-01
4.168129510434951945e-01
3.820742799393633260e-01
4.456812110418521544e-01
3.441916471259268695e-01
3.117015840572304741e-01
3.682745224991906818e-01
4.254941713127217695e-01
3.525911708253359200e-01
4.971216579250351542e-01
3.686570989236289120e-01
3.469582961356969530e-01
5.900961973013105766e-01
4.174024312220089294e-01
5.420507278621830016e-01
6.562258811422690963e-01
3.492582184170969217e-01
3.292550124911921006e-01
4.477318803852001761e-01
3.971986635826265655e-01
3.415513356935950817e-01
3.717577395893673087e-01
5.291661313118334320e-01
3.896641814821895089e-01
3.274753263291945160e-01
3.986112897003986077e-01
4.895813173343655511e-01
2.605764909802914531e-01
3.728824353585530327e-01
2.860818111654231943e-01
3.094296286844455679e-01
3.369055168040583359e-01
2.748150530717272666e-01
2.697561598365887936e-01
3.075693645313898328e-01
5.384909264565425069e-01
3.192095762872886322e-01
4.263057324840764384e-01
4.277456647398844014e-01
3.827840000000000131e-01
3.454649754605137457e-01
3.100344695518958416e-01
2.897919999999999940e-01
3.320539883579607388e-01
4.413686048767867520e-01
4.216396384847125312e-01
3.216128415822663844e-01
3.452533265097236237e-01
3.001980451031751040e-01
4.997430296800719485e-01
3.398052072060602224e-01
2.448090233273519656e-01
5.214743589743590091e-01
3.429836949544228797e-01
4.080265424615581171e-01
5.595901376881203815e-01
4.208564931783729257e-01
5.005711384693488641e-01
4.382515747280015250e-01
3.780479917211047036e-01
4.857198242439906832e-01
4.565439021282018395e-01
2.650796722792078119e-01
4.171184386759359541e-01
5.411072752844904299e-01
5.544680310156349101e-01
5.381574752948676821e-01
3.138402799872733184e-01
4.597009127986016463e-01
1.991841417553699978e-01
7.668675488012577368e-01
4.178125795772854589e-01
2.745701821914293128e-01
4.125936270153611751e-01
4.451119261413937211e-01
4.272686404212959754e-01
3.058604531741446753e-01
2.299738303440352349e-01
5.088413661027768597e-01
3.890226898212701401e-01
3.014599001453580063e-01
3.967447246525990789e-01
4.768911648408634130e-01
2.636444784493751636e-01
4.324082934609250195e-01
3.822174544077743263e-01
2.310073519927769992e-01
4.245885769603097715e-01
3.374126994297430571e-01
3.658753898046203656e-01
3.834443387250238144e-01
1.716331269349845312e-01
3.921067756561721906e-01
4.426895020615286835e-01
2.956350466992820336e-01
3.580780475403584351e-01
2.287101514086756493e-01
2.868158260649728009e-01
3.860082304526749053e-01
3.781748564135290480e-01
3.267237494366831974e-01
5.918563027358731965e-01
4.734104046242774699e-01
3.663901215512251341e-01
2.935814660083554961e-01
4.784897906767690001e-01
3.720736855571191160e-01
2.459300089732085748e-01
2.977025548619602335e-01
3.570034623858986400e-01
4.152929241694141571e-01
4.153145642275379856e-01
3.563048913391884120e-01
3.616014325914556071e-01
4.045179764556156576e-01
3.654487179487179715e-01
3.677307913761115876e-01
2.751814593149115029e-01
5.777679585910869831e-01
4.390630950869620630e-01
3.086075949367088622e-01
2.752217471763129253e-01
3.111903700401248418e-01
2.910605575136174239e-01
2.924644642045823306e-01
5.065066971370532078e-01
3.030534837763753653e-01
3.703845418021809999e-01
4.854921297174283890e-01
4.499007618925667251e-01
3.612874270693082202e-01
3.927226300670283998e-01
4.711145194274028447e-01
5.428571428571428159e-01
4.935147507629705221e-01
4.928105403179831590e-01
4.952797313565228676e-01
2.063795853269537461e-01
4.040242733950814569e-01
4.222549270540056354e-01
3.343677269200930890e-01
3.102921519954172092e-01
3.297777210015329641e-01
4.594731509625126775e-01
5.365837949246425875e-01
4.195321487920234960e-01
2.485611970840261031e-01
4.717366339160393163e-01
3.428186887137089078e-01
4.137689466310024433e-01
4.031909483854563825e-01
4.053651266766020722e-01
4.128239758183805952e-01
4.558157340649524603e-01
3.227089118909366450e-01
2.182877633348274393e-01
4.347826086956521618e-01
5.229101765316718220e-01
2.462715105162524010e-01
3.103579830864118816e-01
5.322539027222293884e-01
3.815527111339808153e-01
3.581359423274974030e-01
4.279354838709677478e-01
3.674744897959183465e-01
3.356263805616913620e-01
3.111111111111111160e-01
2.877415267659170217e-01
3.987181114354613753e-01
4.377278833237382427e-01
5.571437728350746577e-01
4.186999679795068707e-01
5.932615936459133543e-01
2.762640901771336588e-01
3.500828975895931561e-01
3.699202674897119070e-01
3.970494722116240660e-01
3.926392314682591311e-01
2.413262361315975102e-01
6.202279018863066096e-01
2.029668300757624111e-01
4.477457022380798013e-01
3.923116089613034596e-01
3.333333333333333148e-01
3.046189082580481045e-01
4.239537689718676505e-01
3.189987163029525119e-01
5.240751426556389259e-01
3.837112743532417602e-01
4.344550156439563326e-01
